step,habit_index,exploration_diversity,preference_stability
18700,0.1518,94.24,17.72
18800,-0.0000,94.24,17.72
18900,-0.0000,94.88,17.72
19000,0.2686,94.88,17.72
19100,-0.0000,94.88,17.72
19200,-0.0000,94.88,17.72
19300,-0.0000,94.88,17.72
19400,-0.0000,94.88,17.72
19500,-0.0000,94.88,17.72
19600,-0.0000,94.88,17.72
19700,-0.0000,94.88,17.72
19800,0.2161,94.88,17.72
19900,0.2915,94.88,17.72
20000,0.3035,94.88,17.63
20100,-0.0000,94.88,17.60
20200,0.2161,94.88,17.55
20300,-0.0000,94.88,17.46
20400,0.2161,94.96,17.43
20500,-0.0000,94.96,17.38
20600,0.0664,94.96,17.30
20700,0.1129,94.96,17.32
20800,-0.0000,94.96,17.32
20900,-0.0000,94.96,17.32
21000,-0.0000,94.96,17.32
21100,-0.0000,94.96,17.32
21200,0.2435,95.00,17.32
21300,-0.0000,95.00,17.32
21400,-0.0000,95.00,17.32
21500,0.2161,95.32,17.32
21600,-0.0000,95.32,17.32
21700,-0.0000,95.32,17.32
21800,-0.0000,95.32,17.32
21900,0.2161,95.68,17.32
22000,0.1129,95.68,17.32
22100,-0.0000,95.68,17.32
22200,-0.0000,95.68,17.32
22300,-0.0000,95.68,17.32
22400,-0.0000,95.68,17.32
22500,-0.0000,95.68,17.32
22600,-0.0000,96.04,17.32
22700,-0.0000,96.40,17.32
22800,0.4346,96.40,17.29
22900,0.3186,96.40,17.18
23000,0.1518,96.40,17.18
23100,-0.0000,96.40,17.15
23200,0.1518,96.40,17.05
23300,0.5000,96.40,17.05
23400,0.3679,96.40,17.02
23500,0.1129,96.40,16.92
23600,0.5664,96.40,16.91
23700,0.1129,96.40,16.87
23800,-0.0000,96.40,16.76
23900,0.0664,96.40,16.76
24000,0.1329,96.40,16.72
24100,0.5100,96.40,16.62
24200,0.5153,96.40,16.62
24300,0.5274,96.40,16.59
24400,0.5298,96.40,16.49
24500,0.7204,96.40,16.49
24600,0.3503,96.40,16.46
24700,0.0664,96.40,16.37
24800,-0.0000,96.40,16.37
24900,0.5053,96.40,16.35
25000,0.5142,96.40,16.26
25100,0.7740,96.40,16.28
25200,-0.0000,96.40,16.28
25300,0.1129,96.40,16.28
25400,0.2915,96.40,16.28
25500,-0.0000,96.40,16.28
25600,-0.0000,96.40,16.28
25700,-0.0000,96.40,16.28
25800,-0.0000,96.40,16.28
25900,-0.0000,96.40,16.28
26000,0.2161,96.40,16.28
26100,0.1858,96.40,16.28
26200,0.2182,96.40,16.28
26300,0.1518,96.40,16.24
26400,0.2522,96.40,16.23
26500,-0.0000,96.40,16.19
26600,0.2161,96.40,16.16
26700,0.2915,96.40,16.16
26800,0.1858,96.40,16.16
26900,0.2161,96.40,16.16
27000,0.1129,96.40,16.16
27100,0.1518,96.40,16.16
27200,-0.0000,96.40,16.16
27300,0.3503,96.40,16.10
27400,0.2522,96.40,16.10
27500,0.1129,96.40,16.07
27600,0.0664,96.40,16.00
27700,0.0664,96.40,16.00
27800,0.1129,96.40,15.98
27900,0.4379,96.40,15.96
28000,-0.0000,96.40,15.96
28100,-0.0000,96.40,15.96
28200,-0.0000,96.40,15.96
28300,0.3503,96.40,15.96
28400,0.1858,96.40,15.96
28500,0.2161,96.40,15.96
28600,0.2161,96.40,15.96
28700,-0.0000,96.40,15.96
28800,0.2161,96.40,15.96
28900,0.2915,96.40,15.96
29000,-0.0000,96.40,15.90
29100,-0.0000,96.40,15.90
29200,0.5100,96.40,15.88
29300,-0.0000,96.40,15.81
29400,0.2161,96.40,15.82
29500,-0.0000,96.48,15.80
29600,0.8514,96.48,15.73
29700,-0.0000,96.48,15.74
29800,0.0664,96.48,15.71
29900,-0.0000,96.48,15.64
30000,0.2915,96.48,15.64
30100,-0.0000,96.48,15.64
30200,0.1858,96.48,15.64
30300,0.2435,96.48,15.64
30400,0.2161,96.48,15.64
30500,-0.0000,96.48,15.64
30600,-0.0000,96.48,15.64
30700,-0.0000,96.48,15.64
30800,-0.0000,96.48,15.64
30900,0.2161,96.48,15.64
31000,-0.0000,96.48,15.64
31100,0.2825,96.48,15.60
31200,-0.0000,96.48,15.59
31300,-0.0000,96.48,15.56
31400,-0.0000,96.48,15.51
31500,-0.0000,96.48,15.49
31600,-0.0000,96.48,15.47
31700,0.0664,96.48,15.42
31800,-0.0000,96.48,15.41
31900,-0.0000,96.48,15.38
32000,-0.0000,96.48,15.33
32100,-0.0000,96.48,15.32
32200,-0.0000,96.48,15.30
32300,-0.0000,96.48,15.25
32400,-0.0000,96.48,15.24
32500,0.5260,96.48,15.22
32600,0.4558,96.48,15.17
32700,0.4558,96.48,15.16
32800,0.4121,96.48,15.14
32900,0.4558,96.48,15.10
33000,0.4558,96.48,15.09
33100,0.4785,96.48,15.07
33200,0.4558,96.48,15.03
33300,0.4558,96.48,15.02
33400,0.4121,96.48,15.00
33500,0.4558,96.48,14.96
33600,0.3009,96.48,14.96
33700,-0.0000,96.48,14.94
33800,-0.0000,96.48,14.90
33900,0.9765,96.48,14.89
34000,-0.0000,96.48,14.87
34100,-0.0000,96.48,14.84
34200,-0.0000,96.48,14.83
34300,-0.0000,96.48,14.81
34400,-0.0000,96.48,14.78
34500,-0.0000,96.48,14.77
34600,-0.0000,96.48,14.76
34700,-0.0000,96.48,14.72
34800,-0.0000,96.48,14.72
34900,-0.0000,96.48,14.70
35000,-0.0000,96.48,14.67
35100,-0.0000,96.48,14.66
35200,-0.0000,96.48,14.65
35300,-0.0000,96.48,14.62
35400,-0.0000,96.48,14.61
35500,-0.0000,96.48,14.60
35600,-0.0000,96.48,14.57
35700,-0.0000,96.48,14.56
35800,-0.0000,96.48,14.55
35900,-0.0000,96.48,14.52
36000,-0.0000,96.48,14.51
36100,-0.0000,96.48,14.50
36200,-0.0000,96.48,14.47
36300,-0.0000,96.48,14.47
36400,-0.0000,96.48,14.45
36500,-0.0000,96.48,14.43
36600,-0.0000,96.48,14.42
36700,-0.0000,96.48,14.41
36800,-0.0000,96.48,14.38
36900,-0.0000,96.48,14.38
37000,-0.0000,96.48,14.37
37100,-0.0000,96.48,14.34
37200,-0.0000,96.48,14.34
37300,-0.0000,96.48,14.33
37400,-0.0000,96.48,14.30
37500,-0.0000,96.48,14.30
37600,-0.0000,96.48,14.29
37700,-0.0000,96.48,14.26
37800,1.0000,96.48,14.26
37900,-0.0000,96.48,14.25
38000,0.9710,96.48,14.22
38100,0.9710,96.48,14.22
38200,-0.0000,96.48,14.21
38300,-0.0000,96.48,14.19
38400,-0.0000,96.48,14.19
38500,-0.0000,96.48,14.18
38600,-0.0000,96.48,14.15
38700,-0.0000,96.48,14.15
38800,-0.0000,96.48,14.14
38900,-0.0000,96.48,14.12
39000,-0.0000,96.48,14.12
39100,-0.0000,96.48,14.11
39200,-0.0000,96.48,14.09
39300,-0.0000,96.48,14.09
39400,-0.0000,96.48,14.08
39500,-0.0000,96.48,14.05
39600,-0.0000,96.48,14.05
39700,-0.0000,96.48,14.04
39800,-0.0000,96.48,14.02
39900,-0.0000,96.48,14.02
40000,-0.0000,96.48,14.01
40100,-0.0000,96.48,13.99
40200,-0.0000,96.48,13.99
40300,-0.0000,96.48,13.98
40400,0.9710,96.48,13.96
40500,-0.0000,96.48,13.96
40600,-0.0000,96.48,13.95
40700,-0.0000,96.48,13.93
40800,-0.0000,96.48,13.94
40900,-0.0000,96.48,13.93
41000,-0.0000,96.48,13.91
41100,-0.0000,96.48,13.91
41200,-0.0000,96.48,13.90
41300,-0.0000,96.48,13.88
41400,-0.0000,96.48,13.88
41500,0.7950,96.48,13.87
41600,-0.0000,96.48,13.85
41700,-0.0000,96.48,13.86
41800,-0.0000,96.48,13.85
41900,-0.0000,96.48,13.83
42000,-0.0000,96.48,13.83
42100,-0.0000,96.48,13.82
42200,-0.0000,96.48,13.80
42300,-0.0000,96.48,13.79
42400,-0.0000,96.48,13.78
42500,-0.0000,96.48,13.76
42600,-0.0000,96.48,13.75
42700,-0.0000,96.48,13.74
42800,-0.0000,96.48,13.72
42900,-0.0000,96.48,13.72
43000,-0.0000,96.48,13.71
43100,-0.0000,96.48,13.69
43200,-0.0000,96.48,13.68
43300,-0.0000,96.48,13.67
43400,-0.0000,96.48,13.65
43500,-0.0000,96.48,13.65
43600,-0.0000,96.48,13.64
43700,-0.0000,96.48,13.62
43800,-0.0000,96.48,13.62
43900,-0.0000,96.48,13.61
44000,-0.0000,96.48,13.59
44100,-0.0000,96.48,13.58
44200,-0.0000,96.48,13.57
44300,-0.0000,96.48,13.56
44400,-0.0000,96.48,13.55
44500,-0.0000,96.48,13.54
44600,-0.0000,96.48,13.52
44700,-0.0000,96.48,13.52
44800,-0.0000,96.48,13.51
44900,-0.0000,96.48,13.49
45000,-0.0000,96.48,13.49
45100,-0.0000,96.48,13.48
45200,-0.0000,96.48,13.46
45300,-0.0000,96.48,13.46
45400,-0.0000,96.48,13.45
45500,-0.0000,96.48,13.44
45600,-0.0000,96.48,13.43
45700,-0.0000,96.48,13.42
45800,-0.0000,96.48,13.41
45900,-0.0000,96.48,13.40
46000,-0.0000,96.48,13.40
46100,-0.0000,96.48,13.38
46200,-0.0000,96.48,13.38
46300,-0.0000,96.48,13.37
46400,-0.0000,96.48,13.35
46500,-0.0000,96.48,13.35
46600,-0.0000,96.48,13.34
46700,-0.0000,96.48,13.33
46800,-0.0000,96.48,13.32
46900,-0.0000,96.48,13.32
47000,-0.0000,96.48,13.30
47100,-0.0000,96.48,13.30
47200,-0.0000,96.48,13.29
47300,0.9954,96.48,13.28
47400,-0.0000,96.48,13.27
47500,0.9765,96.48,13.27
47600,-0.0000,96.48,13.25
47700,-0.0000,96.48,13.25
47800,-0.0000,96.48,13.24
47900,0.8932,96.48,13.23
48000,-0.0000,96.48,13.22
48100,0.4690,96.48,13.22
48200,0.4999,96.48,13.20
48300,0.7415,96.48,13.20
48400,-0.0000,96.48,13.19
48500,-0.0000,96.48,13.18
48600,-0.0000,96.48,13.18
48700,0.9710,96.48,13.17
48800,-0.0000,96.48,13.15
48900,0.8813,96.48,13.15
49000,0.7015,96.48,13.14
49100,-0.0000,96.48,13.12
49200,0.0808,96.48,13.12
49300,0.9997,96.48,13.11
49400,-0.0000,96.48,13.09
49500,-0.0000,96.48,13.08
49600,-0.0000,96.48,13.07
49700,-0.0000,96.48,13.06
49800,-0.0000,96.48,13.05
49900,-0.0000,96.48,13.04
50000,-0.0000,96.48,13.03
50100,0.9997,96.48,13.02
50200,-0.0000,96.48,13.01
50300,0.9997,96.48,13.00
50400,-0.0000,96.48,12.99
50500,-0.0000,96.48,12.98
50600,0.6098,96.48,12.97
50700,-0.0000,96.48,12.96
50800,-0.0000,96.48,12.96
50900,-0.0000,96.48,12.94
51000,-0.0000,96.48,12.94
51100,-0.0000,96.48,12.93
51200,-0.0000,96.48,12.91
51300,-0.0000,96.48,12.91
51400,0.7015,96.48,12.90
51500,0.6801,96.48,12.88
51600,0.4999,96.48,12.88
51700,0.0808,96.48,12.87
51800,0.4999,96.48,12.86
51900,0.8555,96.48,12.85
52000,0.7950,96.48,12.84
52100,0.7415,96.48,12.83
52200,0.6577,96.48,12.83
52300,0.7602,96.48,12.82
52400,0.9149,96.48,12.80
52500,0.8687,96.48,12.80
52600,0.8267,96.48,12.79
52700,0.7602,96.48,12.78
52800,0.9044,96.48,12.77
52900,0.9149,96.48,12.77
53000,1.4764,96.48,12.75
53100,1.2999,96.48,12.75
53200,0.8113,96.48,12.74
53300,1.5434,96.48,12.73
53400,1.5827,96.48,12.72
53500,1.5084,96.48,12.72
53600,-0.0000,96.48,12.71
53700,-0.0000,96.48,12.71
53800,1.0000,96.48,12.71
53900,-0.0000,96.48,12.71
54000,0.4022,96.48,12.71
54100,-0.0000,96.48,12.71
54200,0.4365,96.48,12.71
54300,0.5842,96.48,12.71
54400,0.8687,96.48,12.71
54500,0.9928,96.48,12.71
54600,-0.0000,96.48,12.70
54700,-0.0000,96.48,12.69
54800,0.9928,96.48,12.69
54900,1.1721,25.28,22.00
55000,1.0142,30.80,25.00
55100,1.3372,30.96,23.22
55200,1.0017,32.44,24.80
55300,1.0133,32.56,24.80
55400,1.4618,33.20,24.73
55500,0.4491,33.24,24.73
55600,0.9896,33.36,24.73
55700,-0.0000,34.64,24.73
55800,-0.0000,35.72,24.73
55900,-0.0000,36.32,24.73
56000,1.5827,37.40,24.73
56100,-0.0000,37.88,24.73
56200,0.3274,38.12,24.73
56300,0.7015,38.24,24.73
56400,0.6577,38.28,24.73
56500,0.9858,38.84,24.73
56600,-0.0000,38.96,24.73
56700,-0.0000,39.08,24.73
56800,0.1414,39.36,24.73
56900,-0.0000,39.36,24.73
57000,-0.0000,39.44,24.73
57100,-0.0000,39.44,24.73
57200,-0.0000,39.48,24.73
57300,-0.0000,39.48,24.73
57400,-0.0000,39.52,24.73
57500,0.4022,39.72,24.73
57600,0.9149,39.96,24.73
57700,-0.0000,40.64,24.73
57800,-0.0000,44.56,24.73
57900,0.0808,47.40,24.73
58000,-0.0000,50.60,24.73
58100,1.0000,53.00,24.73
58200,1.5606,56.24,24.73
58300,0.4365,60.12,24.73
58400,-0.0000,60.36,24.73
58500,1.4289,61.08,24.73
58600,1.8310,61.48,24.77
58700,0.7798,61.52,24.81
58800,0.9984,61.52,24.79
58900,0.5570,61.52,24.84
59000,0.5153,61.52,24.84
59100,0.4954,61.52,24.84
59200,0.5000,61.56,24.84
59300,0.5747,61.56,23.65
59400,1.1665,61.68,24.80
59500,0.5000,61.68,24.80
59600,0.4422,61.68,24.80
59700,0.7950,61.68,24.76
59800,-0.0000,62.16,24.76
59900,0.7950,62.40,24.73
60000,-0.0000,62.40,24.73
60100,0.3659,62.40,24.70
60200,-0.0000,62.40,24.70
60300,0.7780,62.40,24.62
60400,-0.0000,62.40,24.62
60500,0.6801,62.40,24.56
60600,1.4948,62.40,24.44
60700,-0.0000,62.40,24.44
60800,-0.0000,62.40,24.44
60900,-0.0000,62.40,24.44
61000,-0.0000,62.40,24.44
61100,-0.0000,62.40,24.44
61200,-0.0000,62.40,24.44
61300,-0.0000,62.40,24.44
61400,-0.0000,62.44,24.44
61500,0.7602,62.44,24.36
61600,0.4999,62.44,24.36
61700,0.9997,62.44,24.36
61800,-0.0000,62.44,24.36
61900,1.5716,62.44,24.24
62000,0.2219,62.44,24.24
62100,1.1744,62.44,24.24
62200,0.1414,62.44,24.24
62300,-0.0000,62.44,24.24
62400,0.8113,62.68,24.24
62500,-0.0000,62.96,24.24
62600,1.1333,63.36,24.10
62700,0.1944,63.60,24.10
62800,0.0808,63.68,24.10
62900,0.9997,63.68,24.10
63000,0.9997,63.88,24.10
63100,0.7780,67.52,24.10
63200,1.0443,74.12,24.10
63300,0.3215,74.92,24.10
63400,-0.0000,75.44,24.10
63500,-0.0000,76.08,24.10
63600,-0.0000,76.36,24.10
63700,0.0808,76.68,24.10
63800,-0.0000,76.88,24.10
63900,-0.0000,77.04,24.10
64000,0.7159,77.40,24.10
64100,0.9427,77.44,24.10
64200,0.9710,77.52,24.10
64300,1.1108,78.16,24.10
64400,1.4090,78.48,24.10
64500,1.0001,78.48,24.10
64600,0.7780,79.32,24.10
64700,0.9997,79.72,24.10
64800,1.4825,81.44,24.10
64900,0.4073,82.32,24.10
65000,0.7159,82.60,24.10
65100,1.4557,82.72,24.10
65200,1.3042,82.88,24.10
65300,1.8464,82.88,24.10
65400,1.6623,82.88,24.10
65500,0.0808,82.88,24.10
65600,0.8113,82.88,24.10
65700,0.6577,82.88,24.10
65800,-0.0000,82.88,24.10
65900,-0.0000,82.88,23.74
66000,-0.0000,82.88,23.41
66100,0.1414,82.88,23.41
66200,-0.0000,82.88,23.41
66300,0.9997,82.88,23.41
66400,0.1614,82.88,23.41
66500,0.6628,82.88,23.41
66600,1.6719,82.88,23.41
66700,0.9789,82.88,23.41
66800,1.5079,82.88,23.41
66900,0.9997,83.16,23.41
67000,-0.0000,83.80,23.41
67100,0.4365,84.40,23.41
67200,0.4954,85.32,23.41
67300,0.4954,85.32,23.41
67400,0.5876,85.32,23.41
67500,1.8844,85.44,23.41
67600,1.0096,86.08,23.41
67700,1.5331,86.08,23.41
67800,0.8597,28.60,13.50
67900,0.8266,35.80,25.00
68000,1.6389,43.84,25.00
68100,0.8714,44.84,25.00
68200,0.8099,44.88,23.75
68300,1.3111,44.92,25.00
68400,0.9644,45.44,24.92
68500,2.4147,45.60,24.33
68600,1.0557,47.04,24.44
68700,2.0055,47.12,24.71
68800,0.4022,47.24,24.71
68900,1.1402,47.24,23.63
69000,0.0426,47.24,24.00
69100,0.4954,47.28,23.60
69200,0.6282,47.28,22.71
69300,0.4999,47.28,23.24
69400,1.4529,47.28,23.24
69500,0.7950,47.28,23.24
69600,0.5842,47.28,23.24
69700,0.8555,47.28,23.24
69800,0.9427,47.28,23.24
69900,-0.0000,47.28,23.24
70000,-0.0000,47.28,23.24
70100,-0.0000,47.28,23.24
70200,0.7780,47.28,23.24
70300,-0.0000,47.28,23.24
70400,0.5294,47.28,23.24
70500,-0.0000,47.28,23.24
70600,-0.0000,47.28,23.24
70700,-0.0000,47.28,23.24
70800,-0.0000,47.28,23.24
70900,-0.0000,47.28,23.24
71000,-0.0000,47.28,23.24
71100,-0.0000,47.28,23.24
71200,0.9974,47.28,23.24
71300,-0.0000,47.28,23.24
71400,-0.0000,47.28,23.24
71500,-0.0000,47.28,23.24
71600,-0.0000,47.28,23.24
71700,-0.0000,47.28,23.24
71800,-0.0000,47.28,23.24
71900,-0.0000,47.28,23.24
72000,0.2423,47.28,23.24
72100,-0.0000,47.28,23.24
72200,-0.0000,47.28,23.24
72300,0.3274,47.28,23.24
72400,-0.0000,47.28,23.24
72500,0.5294,47.28,23.24
72600,0.7950,47.28,23.24
72700,0.9988,47.28,23.24
72800,-0.0000,47.28,23.24
72900,-0.0000,47.28,23.24
73000,-0.0000,47.28,23.24
73100,1.7226,23.84,14.50
73200,1.2925,29.72,22.80
73300,0.9866,30.68,25.00
73400,1.2545,32.52,25.00
73500,0.6801,33.40,25.00
73600,0.8415,34.56,25.00
73700,-0.0000,35.92,25.00
73800,-0.0000,36.68,25.00
73900,0.3659,37.68,25.00
74000,0.6577,39.32,25.00
74100,0.9858,39.72,25.00
74200,0.8687,39.92,25.00
74300,-0.0000,39.92,25.00
74400,-0.0000,39.92,25.00
74500,-0.0000,39.92,25.00
74600,-0.0000,39.92,25.00
74700,0.9858,41.24,25.00
74800,0.6577,49.88,25.00
74900,0.9710,54.20,25.00
75000,1.0701,62.80,25.00
75100,1.0055,67.48,25.00
75200,0.8837,71.56,24.43
75300,0.8813,71.60,24.43
75400,0.3659,71.96,24.43
75500,0.7415,72.72,24.43
75600,0.0808,73.28,24.43
75700,-0.0000,73.28,24.43
75800,0.1414,73.60,24.43
75900,0.5294,73.64,24.43
76000,0.9974,74.32,24.43
76100,0.5052,74.32,24.43
76200,0.7555,74.72,24.43
76300,1.4396,75.32,24.43
76400,1.9878,76.40,24.43
76500,1.1167,77.08,24.43
76600,0.7995,78.56,24.43
76700,1.1553,78.68,24.43
76800,1.0747,78.80,24.43
76900,0.9276,78.80,24.43
77000,0.2687,78.80,24.43
77100,0.9237,78.80,24.43
77200,0.4276,78.80,23.12
77300,0.3694,78.80,23.12
77400,0.9149,78.80,23.12
77500,1.4381,78.80,23.12
77600,0.7041,78.80,23.12
77700,0.3215,78.80,21.89
77800,0.3009,78.80,21.89
77900,-0.0000,78.80,21.89
78000,0.2423,78.80,21.89
78100,1.5770,78.80,21.89
78200,0.0808,78.80,21.89
78300,1.5800,78.80,21.89
78400,0.9997,78.80,21.89
78500,0.5126,78.80,21.89
78600,0.4906,78.80,21.89
78700,0.4954,78.80,21.89
78800,0.5619,78.80,21.89
78900,1.5395,78.80,21.89
79000,1.3620,78.80,21.89
79100,0.4954,78.80,21.89
79200,0.4906,78.80,21.89
79300,0.4954,78.80,21.89
79400,0.5043,78.80,21.89
79500,0.5043,78.80,21.89
79600,0.5083,78.80,21.89
79700,0.2317,8.84,0.00
79800,2.5023,35.88,26.33
79900,1.7202,51.92,59.67
80000,0.5153,53.24,82.00
80100,0.9858,53.24,132.00
80200,0.4199,53.24,182.00
80300,0.4906,53.24,232.00
80400,0.5260,53.28,282.00
80500,0.4800,53.28,332.00
80600,0.4954,53.28,382.00
80700,0.5184,53.28,432.00
80800,0.4800,53.28,482.00
80900,-0.0000,53.28,532.00
81000,-0.0000,53.28,582.00
81100,-0.0000,53.28,632.00
81200,-0.0000,53.28,682.00
81300,-0.0000,53.28,732.00
81400,-0.0000,53.28,782.00
81500,-0.0000,53.28,832.00
81600,-0.0000,53.28,882.00
81700,-0.0000,53.28,932.00
81800,-0.0000,53.28,982.00
81900,-0.0000,53.28,1032.00
82000,-0.0000,53.28,1082.00
82100,-0.0000,53.28,1132.00
82200,-0.0000,53.28,1182.00
82300,-0.0000,53.28,1232.00
82400,-0.0000,53.28,1282.00
82500,-0.0000,53.28,1332.00
82600,-0.0000,53.28,1382.00
82700,-0.0000,53.28,1432.00
82800,-0.0000,53.28,1482.00
82900,-0.0000,53.28,1532.00
83000,-0.0000,53.28,1582.00
83100,-0.0000,53.28,1632.00
83200,-0.0000,53.28,1682.00
83300,-0.0000,53.28,1732.00
83400,-0.0000,53.28,1782.00
83500,-0.0000,53.28,1832.00
83600,-0.0000,53.28,1882.00
83700,-0.0000,53.28,1932.00
83800,-0.0000,53.28,1982.00
83900,-0.0000,53.28,2032.00
84000,-0.0000,53.28,2082.00
84100,-0.0000,53.28,2132.00
84200,-0.0000,53.28,2182.00
84300,-0.0000,53.28,2232.00
84400,-0.0000,53.28,2282.00
84500,-0.0000,53.28,2332.00
